inputs;aspects;sentiment
O hotel é bem ruim, os quartos são muito apertados e o banheiro mais ainda. O hotel tinha um cheiro forte. Fica bem no centro, mas não achei a localização boa, por não ter nenhum restaurante por perto, além de a região parecer bem perigosa. O café da manhã tinha muitas opções, mas não havia muitas mesas, dada a quantidade de quartos. Não recomendo.;localização;-1
EU fiquei uma semana neste hotel, é maravilhoso, confortável e tem ótima localização, quem estiver disponivel para caminhar, vai a pé para o louvre, moulan rouge, hotel de ville, catedral de notre dame,. Quem não quizer andar tem o metro na esquina.  O antendimento é ótimo e o café da manhã tbm.   Recomendo a todos!!  Room Tip: os andares mais altos, não dá para escutar o barulho da rua.;localização;0
Ótima localização, próximo a uma estação de metrô, bons restaurantes e poucos metros da Notredame. Os funcionários são atenciosos e o café da manhã também é bom. O quarto que ficamos era novo e tinha sido renovado recentemente. O elevador do hotel é bem pequeno e o preço também é um pouco salgado, como quase todos hotéis em Paris.;elevador;1
Gostamos muito do hotel. Quartos espaçosos e confortáveis, tudo limpo e organizado. Toca rock o tempo todo no hall, cassino e elevadores, música de primeira! Tem vários quadros com fotos e artigos pessoais de bandas e cantores. Adorei a experiência. O restaurante Nobu, famoso pelas celebridades que o frequentam, fica no hotel. É caro, mas é bom. Só não dei 5 estrelas para o hotel por não ficar na famosa Strip. Fora isso, tudo perfeito!;elevador;1
Para quem precisar de pegar avião bem cedo como eu tive que fazer, este é o melhor hotel de Porto Alegre, bem baratinho e muito perto do aeroporto, os quartos são equipados com ar-condicionado e tv, de manhã é oferecido um café da manhã reforçado, fica a dica.;hotel;0
Passei alguns dias no The Jewel  e indico para qualquer pessoa esse hotel. Localização ótima, serviço impecável. Sempre que chegávamos da rua o quarto estava com um cheirinho de limpeza super agradável. Funcionários extremamentes simpáticos e dispostos a ajudar. Quarto de bom tamanho e chuveiro sem ser estilo americano ( sem aquelas banheiras). De longe o melhor hotel que já fiquei.;funcionários;0
Estive por 2 vezes no Real Palace, e para o que fui fazer na cidade o hotel serviu bem. Fica bem localizado, no centro da cidade, o que é bom para quem vai resolver coisas por perto, mas ruim por ser uma área bagunçada como todo bom centro de cidade brasileira.O hotel é um pouco velho, com quartos um pouco mal cuidados, mas nada que atrapalhe tanto. O café da manhã é até bom, e do atendimento também não tenho do que reclamar. Se confundiram com as reservas que fizemos através do booking, mas logo arrumaram outro quarto.;quarto;0
Ja estive em hotéis de luxo em Vegas como Bellagio e Wynn.  Desta vez, precisava de algo mais econômico e escolhi o Ballys pela localizaçao privilegiada.  Acho que foi uma boa escolha pois embora os móveis sejam antigos e o carpete um pouco gasto, o quarto era grande, as camas limpas e confortáveis e o chuveiro bom.  De bônus, ainda tinhamos uma vista linda pra Torre Eiffel e vista parcial pra fonte do Bellagio.  Se vc precisa economizar na hospedagem, escolha o Ballys!;móveis;1
"Eu e minha esposa estamos muitos satisfeitos com o Hotel Chandler por diversos motivos: Ótima localização, próximo ao Empire State e Broadway; atenção de todos funcionários, sem distinção, em todo o período; quarto muito aconchegante, com chuveiro excelente e itens de conforto de qualidade; limpeza e arrumação dos quartos; custo-benefício insuperável. Ou seja, na nossa próxima viagem a NY, não temos dúvida da nossa escolha de estadia!";limpeza;1
Ficamos apenas uma noite ao chegarmos do Brasil, mas o quarto estava bem limpo e o café da manhã muito bom. Banheiro limpo com todo po conforto. Não serve para casal com crianças e nem tampouco para quem malas grandes, o espaço dentro do quarto é muito restrito.  Room Tip: A localização é importante, para quem chega do aeroporto na porte Maillot. Ficamos num apartamento d...;apartamento;1
Horrivel...apesar de perto de metro , a area é pessima , e o hotel nem se fala...  Limpeza , café da manhã, atendimento , conservação do hotel...tudo pessimo.  Pior lugar que já fiquei hospedada..principalmente pelo atendimento...rudes e mal humorados.  Só permaneci no hotel pois pela CVC não conseguia trocar.;hotel;-1
Hotel excelente, quarto limpíssimo, muito confortável e bem decorado. Possui vários restaurantes com vista muito agradável para o lago com gôndolas. Lojas bonitas. O hotel retrata muito bem Veneza. Sente-se o tempo inteiro o clima italiano, sendo possivel, inclusive, fazer um passeio de gôndola pelo hotel com gondoleiros importados diretamente da verdadeira Veneza.  Room Tip: Ficar hospedado em frente para o Hotel Treasure Islands.;quarto;1
FIz a reserva pagando com antecedencia, garantindo assim um preço muito bom. o Hotel segue o padrão da Rede quarto pequeno, banheiro minúsculo, mas aquecimento e águaquente funcionando. Café da manhã um pouco caro, mas por perto não econtrei nada interessante para substituir, Ao lado de uma estação de metrô, algumas opções de restaruantes por perto. Se voce pagar com antecedencia, vale apena o investimento;aquecimento;1
Hotel espetacular, melhor de todos que já fiquei na vida, localização excelente, próximo ao Rockfeller center, em frente a S. Patrick, café da manhã ótimo, quartos enormes, cama gigante e super confortável, banheiro grande e tudo muito limpo. Ficamos no 26*andar, a vista para catedral de S. Patrick é maravilhosa. Atendimento muito bom, funcionários super atenciosos.;quarto;1
O hotel é bom, o quarto que fiquei era bem espaçoso, assim como o banheiro. A localização é boa e o preço é bem adequado. O café da manhã é bem variado oferecendo opções saudáveis. Só achei que o aquecimento deixa a desejar, deu vontade de nem tomar banho.;localização;1
Apesar de não possuir o glamur da maioria dos hotéis da Strip, o Tropicana é um hotel muito bom. Quartos espaçosos, cama confortável. Tudo tem aparência de novo. A piscina é muito boa também. Fica ainda em um cruzamento da Strip com a Tropicana Av. em frente ao MGM, ao Excalibur e perto do N York. Em síntese, o preço é justo pelo que oferece.;hotel;1
Passei a semana de 27/09/11 a 04/10/11 em Paris hospedado no Le Colbert. O Staff foi realmente muito atencioso e solicito. O hotel é aconchegante e tem uma localização privilegiada muito próximo a Notre Dame (menos de 5 min a pé) e ao Quartier Latin.   Café da manhã continental incluso em ambiente agradável com atendimento impecável.  Recomendo.  Marcio Amorim;localização;1
Estive no Elara Hilton em maio de 2012. Na chegada não encontrei fila e nos colocaram no 36o andar. Suíte muito grande, com hidro e projetor! Além disso tem cozinha completa com geladeira duplex e máquina de lavar roupa. Recomendo muito. O único senão é a piscina que não é grande coisa. Para pool parties prefira o Venetian ou outros.  Room Tip: Peça andares altos.;cozinha;1
O hotel é super luxuoso !!!! Muito lindo e tudo muito limpo !   Tem transfer para ir ao Cesar e ao Wynn de 15 em 15 min .   A única coisa que não gostamos foi ter que pagar uma taxa de 15 dólares por dia por quarto . Com este valor , que é obrigatório esta tudo incluso como internet , academia , ... Mas ficamos chateados por não saber disto quando compramos. E a localização que fica um pouco distante dos principais hotéis , mas nada que atrapalhe !;hotel;1
O hotel é padrão Ibis, sem luxos, o banheiro é super pequeno, mas é limpo e a cama é super confortável. A localização é muito boa, bem próximo ao metrô Cambronne, linha 1. Nós ainda demos a sorte de termos vista para a Torre, foi muito legal!! Super recomendo o hotel e o café da manhã é farto, com muitas opções de pães e queijos.  Room Tip: peça com vista para a Torre;café da manhã;1
Recomendo muito o Hotel Ibis Tour Eiffel Cambronne!!! Fica a uns 10 min a pé da Torre Eiffel e 1 quadra do metro Cambrone!!! Excelente localização!! O quarto é bem limpo, o banheiro é ótimo para nenhum brasileiro ficar preocupado quanto ao banho, cama ótima e a comida do hotel também é boa: café da manhã e jantar que devem ser pagos a parte. Nada para reclamar! Fiu muito bem atendida e voltarei com certeza!;quarto;1
Os quartos sao organizados, o cafe da manha e bom tem varias opçoes de bolos tem salada de frutas.A recepçao e otima. A internet e paga um valor alto.Os recepcionistas sao solicitos. Ja quanto ao serviço de room service sao limitados a um determinado horario.A localizaçao e otima no centro da cidade tem tudo proximo.Lavanderia deles nao funciona direito se a empresa que paga para eles esquece eles vao fazer de tudo para nao lavar a sua roupa. O famoso jeitinho brasileiro.;centro da cidade;-1
O Hotel fica bem pertinho do metro Cambronne, alem de ficar a uma distancia pequena andando de vários pontos turisticos ...  Os quartos são limpos e silenciosos, com uma cama super confortável. O serviço de bar e restaurante dentro do hotel também são bons... Além disso há restaurantes e cafés em torno do Hotel, inclusive com menu em Português!;hotel;1
O Hotel All Seasons Bercy foi uma agradável supresa. Os funcionários super atenciosos, hotel com área para crianças, bom cafe da manha, incluso na diária e localizado em bairro muito agradável apesar de um pouco mais distante das atrações turísticas mais famosas como Torre, Museu do Louvre e Arco do Triunfo. Eu recomendo e gostei muito da opção.;museu;1
Eu tive o prazer de ficar no Hotel Residencial Juliz por duas noites em maio de 2012. O proprietário, Julio, é um homem muito sério e inteligente, e isso é refletido em seu hotel. O Hotel Residencial Juliz tem acomodação básica, com uma aparência geral sem pintura. No entanto, tudo funciona e está em bom estado de conservação. Tem Wi-Fi gratuita e camas adequadas. O os chuveiros e trancas funcionam e as luzes são claras o suficiente para que se possa fazer coisas no quarto à noite. Julio e sua equipe são prestativos, gentis e atenciosos. Em um momento, Julio não estava no hotel e me ligou especialmente para responder uma pergunta e me dar dicas sobre minhas atividades propostas. Há evidência de melhoramento contínuo com escadas e outros, então você pode chegar e encontrar tudo maravilhosamente pintado. Acima de tudo, o preço é justo. A localização é na parte antiga de Porto Alegre, com interessantes ruas sinuosas e uma variedade de locais simples para comer. É uma área residencial, que, na Austrália ou Estados Unidos, já estaria povoada pela classe média. Está a uma distância de 1 km do Gasômetro e a uma caminhada curta do Centro Histórico. Não é muito longe para andar até a maioria dos locais de interesse como o Mercado Público (mais rápido se você for pelas colinas). Há um bom supermercado a 5 minutos de distância. Como eu falo português, eu não vi quanto o inglês é falado por aqui, mas Julio responde rapidamente os e-mails, então você pode descobrir isso facilmente. Esse lugar não é o Hilton Hotel, mas eu fiquei confortável e feliz e minha avaliação está endereçada para os viajantes econômicos.;quarto;0
Hotel velho, funcionários mal educados, roupa de cama rasgada, tudo cheirando a mofo, cassino sem manutenção nas máquinas. Muito ruim!;roupa de cama;-1
Excelente local para ficar com a familia, bem localizado, bem no centro da cidade, proximo a diversos pontos turisticos como o gasometro. Otimo atendimento, bons quartos, bom preço, otimo cafe da manha;atendimento;1
A localização do hotel é privilegiada, contudo a miniatura do apartamento causa um certo desconforto para o hóspede. À noite rola um night club no hotel mas o revestimento acústico impede que o barulho incomode. O café da manhã, pago por fora, não oferece nada diet restringindo as opções de quem faz dieta.;localização;-1
Fiz a solicitação para quarto com banheira e roupoes para o casal, porem o quarto não tinha banheira e so foi disponibilizado um roupão, produtos e bebidas gratis somente para uma pessoa. falei com o responsavel pelo hotel e nada foi feito para reverter esta situação, lamentavel ... nunca mais irei me hospedar em hoteis do grupo Accor;casal;-1
Pessoal, Tive que ficar uma noite desse hotel depois de voltar de gramado, foi o único hotel disponível, era melhor ter dormido no carro. Mas estava com a minha família... Nem consegui durmido meu voo era as 7 da manha as 5 ja estava saindo do hotel.. fiquei 4 horas horrívelNo quarto do meu amigo, a esposa dele achou achou um camisinha no chão. Ao lado do Hotel tem muitas cracudo, aviso a vcs e melhor durmido no carro;hotel;-1
Ficamos no Nyma (casal com 2 filhos ) e adoramos. Ótima localização, ao lado do Empire State, bem perto da Times Square e do Madison Square Park . Os funcionários super prestativos , quarto limpo e confortável, sem contar que é um dos poucos que disponibiliza café da manhã, o que já é uma ajuda e tanto, e sempre tem café e chá na recepção. ”;funcionários;1
Na minha estada em Las Vegas entrei para conhecer absolutamente todos os hotéis da Strip. E o Aria é de longe o melhor. Não é temático como muitos, tipo Paris, Mandalay, mas todos os bares, cafés e lojas dentro do hotel são luxuosos. Não sei se a saudade é maior de Vegas ou do Aria. Recomendadíssimo!!!;hotel;1
O Hotel está muito bem localizado. Seja para sair andando pela região ou andar até mais longe. Acesso ao metrô e ônibus muito próximo. Ao lado do Le Procope e quase na esquina com o Boulevard Saint-Germain. O quarto e pequeno, mas para o padrão de Paris é confortável. O banheiro é reformado, bem funcional, exceto pelo secador de cabelo que minha esposa reclamou da falta de potência. Pessoal atencioso na recepção.;secador;-1
Estive por 8 dias hospedado neste hotel com minha familia e posso afirmar com todas as letras que este hotel cumpre o que promete em todos os quesitos oferecidos, e além de tudo é um dos único que oferecem um café da manhã aos moldes dos hotéis no Brasil, incluso na diária, sem contar que na recepção tem café, chocolate e biscoitos o dia inteiro..muita cortesia.  Voltarei com certeza;café da manhã;1
A localização é ótima, limpeza ótima e também o atendimento. A cama era ótima e dormimos muito bem depois de passear o dia todo, paris é maravilhosa. A estação do metro é bem ao lado mesmo! O que deixou a desejar foi o banheiro, que é extremamente pequeno e o chuveiro oscila muito entre o quente e frio. Tem tudo perto do hotel, supermercado e McDonald, se quiser. No geral recomendo, mas não esqueça que o quarto e wc são BEM pequenos.;localização;1
Ficamos hospedamos 4 dias, o hotel é muito bem conservado, possui uma excelente localização, preço muito bom, amplo estacionamento, quarto super amplo e cama confortável. Falta uma reforma nas piscinas, mas mesmo assim são bem agradáveis. O único ponto a desejar foi no primeiro dia que o quarto estava apenas com uma agua e aberta. Recomendado!;hotel;1
O hotel é bem simples, mas tem a vantagem de ficar bem próximo ao Aeroporto Salgado Filho e ainda possui translado gratuito do aeroporto, basta ligar para o hotel quando desembarcar.O quarto não é dos melhores, mas pelo menos é limpinho. O café da manhã conta com bastante variedade, e eu achei muito bom para o padrão do hotel. Além disso, o hospede pode usar a academia que fica no Hotel Express, ao lado.;hotel;1
O Hotel é bem localizado, mas falta um frigobar no apartamento, que é de extrema importância. O quarto é muito pequeno e o café da manhã fica a desejar. O Hotel estava em reforma, o que tornou a hospedagem muito desagradável, pois o local aonde tomavamos café da manhã, ficava com um forte cheiro de tinta, poeira e outros, inclusive minha bolsa ficou manchada devido a tinta na porta do elevador.;café da manhã;-1
Estive com meu marido em agosto de 2012 e adoramos esse hotel. Quarto de tamanho muito bom com cama e colchão excelente, ótimos ármários e o que escolhemos tinha saleta com sofá, mesa office e tv. O café da manhã é incrível e com funcionários que falam portugues e espnõl. A decoração é um luxo, bem no estilo parisiense. E além de tudo a 3 quadras da Torre Eiffel e a 4 do Arco do Triunfo. Adoramos!;cama;1
Não se iluda com a recepção reformada e com os atendentes bem vestidos.Instalações velhas e em péssimo estado. Banheiros sujos, alguns sem funcionamento da descarga. Instalações antigas não é defeito, mas neste hotel o desleixo, a sujeira e falta de conforto são marcas inesquecíveis.Não se hospede nem de passagem.É o típico: o Barato ( não gratuito), sai...;recepção;-1
Quando cheguei, fiquei encantada com o hotel, fachada bonita e iluminada, saguão grande e atendentes simpáticos, mas quando cheguei no quarto, começou a decepção... pequeno (quase um ovo), banheiro minúsculo (pessoas com mais de 1,80m de altura não consegue sentar no vaso e as toalhas tinham um cheiro totalmente desagradável. Vale a pena pela localização, metrô na porta, café da manhã bom e proximidade da Torre Eifel.;café da manhã;1
Ficamos hospedamos 4 dias, o hotel é muito bem conservado, possui uma excelente localização, preço muito bom, amplo estacionamento, quarto super amplo e cama confortável. Falta uma reforma nas piscinas, mas mesmo assim são bem agradáveis. O único ponto a desejar foi no primeiro dia que o quarto estava apenas com uma agua e aberta. Recomendado!;cama;1
Ao chegarmos ao hotel fomos surpreendidos com upgrade do quarto e com um kit boas vindas. Muito bem localizado entre duas estações de metro, Rue de Boulets e Nation, podendo se deslocar facilmente para qualquer lugar. O staff é muito atencioso, porém o quarto é pequeno, mas confortável. Os únicos problemas são a internet muito lenta e o espaço para café da manhã minúsculo. Certamente voltarei.;café da manhã;-1
Gostei muito sa localização deste hotel e os funcionários da recepção excelentes    Ocasionalmente havia obras mesmo na frente do hotel o que fez com que não descansassemos devido ao ruido mas como eles disseram para o ano já o problema não volta a acontecer    O duche era um pouco fraco mas tudo o resto é muito bom    Voltaremos;localização;1
Já conheço a Rede de hoteis Ibis e por isso procurei me hospedar no hotel. Os funcionários da portaria e todos os serviços em geral nos atenderam muito bem . As acomodações são boas . Porém acho que no sanitário do quarto faltou uma duchinha isto daria um pouco mais de conforto. As demais coisas não temos nada a reclamar e recomendarei o Hotel a todos que forem viajar para Paris. A localização é ótima. Tenho costume de viajar bastante e fiquei encantada com Paris.;localização;1
O quarto era bastante espaçoso, estava sempre quente, o que é maravilhoso no Inverno e era muito confortável. Muito limpo, silencioso e com uma casa de banho pequena mas limpa e com óptima pressão de água no chuveiro. O pequeno almoço é fantástico, tem muita variedade e vale bem o preço cobrado. Além disso, o hotel é pertíssimo do metro, a zona é muito tranquila e bem servida de restaurantes e serviços.;hotel;1
Fica a uma quadra da entrada da Disney. Dos andares altos, se vê os fogos da Disney, às 9 da noite. Não tem café na diária, mas tem pizza Hut express no 3 andar, que serve, pagando, café, almoço e janta. Self e Vallet tem o mesmo valor, o que faz diferença, pois as vezes não tem vaga. Quartos bons, duas camas queen. Preço é alto, 199,00 a diária.  Room Tip: Apartamentos da dezena 30. (437, por exemplo). São os de melhor visão dos fogos.;quarto;-1
Reformado o hotel está ainda melhor. Bem localizado, próximo a Macys, Empire States Building, Madiso Square Gardem, Pen Satation e a nove quadras de Times Square. Com empregados eficientes e um ótimo restaurante onde é possível experimentar o famoso New York Steak. Bom preço (quando se pensa em Manhatan).;hotel;1
Latour Maubourg e incrivelmente aconchegante! O quarto e maravilhoso, e todo o hotel e muito bem decorado, mostrando um pouco de Paris em todos os comodos.  O atendimento e impecavel, assim como o servico de quarto! O cafe da manha e maravilhoso e toda essa atmosfera ajudou a deixar minha Lua de Mel realmente inesquecivel!  Agradeco a toda a equipe desse hotel singular!;hotel;1
Localização não muito boa. Fica perto do Louvre e do metrô, mas a noite não tem muito movimento, as ruas ficam quase desertas e os restaurantes próximos fecham cedo... O atendimento também não é muito bom. A limpeza é péssima! Não limparam o quarto uma vez, e tive que ligar pra recepção para limparem. Demoraram. O lugar bom para se hospedar em Paris é nos arredores da Bouvelard Saint Michel e Boulevard Saint Germain. Tem vários restaurantes e barzinhos q ficam abertos até tarde. Não voltaria em nenhum Tim hotel. Room Tip: Não fiquem hospedados nesse hotel!;quarto;-1
Excelente localização, fizemos quase todos os passeios a pé (perto de todos os Teatros). O hotel peca por insistir em não arrumar os quartos todos os dias [tem que cobrar], internet paga e muito cara, café da manhã não incluído no preço das diárias. Porém, vale muito a pena. Passamos 07 dias maravilhosos. Quarto grande e bem arejado.;internet;1
Excelente localização com vista da janela do apartamento para a Tour Eiffel. Quarto amplo com uma pequena instalação de cozinha com tudo que se precisa, fogão, frigobar, microondas, maquina de lavar louças, utensilios todos que precisar. Banheiro amplo com banheira, chuveiro excelente. Não utilizamos o serviço de quarto, mas não fez falta, ficamos 6 dias.;apartamento;1
Acomodações ruins, com mal cheiro, e sujas. Apesar do bom café da manha e dos bons recepcionistas, as camareiras sao ruins também. Além disso a internet nao funcionava.;internet;-1
Quem conhece o Ibis sabe do seu padrão, mas as três opções de restaurantes em um só hotel me deixou bem satisfeita.  Também achei a localização excelente, próximo a estação de metrô e comércio local à disposição, muito próximo ao hotel e também bicicletário.  Quem não quiser tomar o café da manhã no próprio hotel, há uma rotisserie e um café a pouco metros, com os famosos croissants.  Pra não falar na diferença de preço, alfo em torno de 300 euros de economia.;localização;1
Ótimo acesso, elevador, garagem, café da manhã regular, mas o salão de refeições é bem grande... quartos com um bom tamanho, recepcionistas muito ágeis. Fica ao lado do tremsurb, o que dá fácil acesso à rodoviária e ao aeroporto.;rodoviária;1
Excelente localização, confortável com staff formado por funcionários educadíssimos e atenciosos. A única funcionária menos simpática foi exatamente uma brasileira com o nome de Marília. Em um primeiro momento nos pareceu um tanto o quanto arrogante, melhorando de humor a partir do terceiro dia de estada.  Room Tip: Todos os apartamentos são bons;apartamento;1
Hotel ruim, antigo, pequeno.  Quanto a limpeza não tenho queixas.  Café da manhã servem apenas pão, café com leite ou chocolate quente.  Em uma semana fomos três vezes surpreendidos pelas camareiras que entravam no quarto sem bater na porta.  Localização razoável, em 3 minutos de caminhada se chega ao metro. Várias opçOes de restaurantes, cafés e mercadinhos por perto.  Nào voltaria pelas condições precárias do hotel.;limpeza;1
No Brasil, quando o hotel é muito ruim, chamamos de Pulgueiro, esse hotel em Paris é LITERALMENTE um PULGUEIRO, pois o quarto era infestado de Pulgas. O atendimento pelos recepcionista é pessimo e de mau humoro. Quarto sujo e com cheiro ruim.;atendimento;-1
Amei este hotel, a decoração é linda, o quarto muito confortável.Localização muito boa para o que eu precisava!A equipe foi atenciosa. O café da manhã é bom e os funcionários do restaurante atenciosos.  A limpeza realmente chama a atenção pelo cuidado.  Recomendo, e na próxima viagem voltarei ao Le Littre.;quarto;1
Boa localização, em bairro silencioso. Transporte próximo, metrô a três ruas de distância e trens na Gare Montparnasse. Não utilizamos ônibus. Muitas opções próximas para escolha de restaurantes (não turísticos) , mercado e frutaria. Bom café da manhã e atendimento atencioso. Em relação aos quartos, mesmo para o padrão proposto pela rede IBIS, não são minúsculos. Acomodam bem um casal. A conexão de Internet funcionou muito bem, mas conta apenas com uma estação comunitária. WIFI gratuita.;casal;1
Estivemos em Paris em outubro de 2012 e nos hospedamos em um apartamento de 2 quartos, sala, 2 banheiros e cozinha do apart hotel. Estávamos em 4 adultos e uma criança e tudo correu perfeitamente. O quarto é moderno, confortável e limpo. Os funcionários sao prestativos e educados. Altamente recomendado.;quarto;1
Excelente localização, ao lado do metro Notre Dame de Lorette, a alguns quarteirões do Ópera, a 300 metros de um carrefour cidade e para quem gosta de restaurantes japoneses e vietnamistas, há vários ao redor.O Hotel é limpo, confortável e ótimo para casais.  Tem elevador, porém é minúsculo, cabendo no máximo, duas pessoas sem malas.  Room Tip: Prefira os quartos do primeiro andar, assim não precisarão usar o elevador.;cidade;-1
Um pouco demasiado fraco. Demasiadamente fraco, cafe da manha em local apertado. Quartos antigos demais Escadas apertadas. Localizado no suburbio da cidade. Não é 3 estrelas, e sim no maximo demasiadamente 2 estrelas. Internete nao funciona nos quartos e sim so na recepção;internet;0
Estive por 2 vezes no Real Palace, e para o que fui fazer na cidade o hotel serviu bem. Fica bem localizado, no centro da cidade, o que é bom para quem vai resolver coisas por perto, mas ruim por ser uma área bagunçada como todo bom centro de cidade brasileira.O hotel é um pouco velho, com quartos um pouco mal cuidados, mas nada que atrapalhe tanto. O café da manhã é até bom, e do atendimento também não tenho do que reclamar. Se confundiram com as reservas que fizemos através do booking, mas logo arrumaram outro quarto.;café da manhã;-1
Padrão Ibis sem maiores surpresas. Boa recepção e acomodação, ficamos no sexto andar com boa acomodação sem surpresa, nossos filhos ficaram no 1o. andar que na verdade seria um subsolo ou -1 onde o teto é baixo dando uma impressão quase claustrofobica. Prefira ficar do 2o. andar para cima. Boa localização, perto de metro e rua tranquila. Vale a pena.;recepção;1
É um Hotel simples, porém aconchegante.  Os funcionários não são muito simpáticos, só havia um funcionário da Recepção que era bastante simpático e prestativo (o nome dele é Jack).  O café da manhã por 7 euros por pessoa é simples, porém é um bom preço para Paris que é uma cidade muito cara.  Nossa maior reclamação é com relação à iluminação dos quartos que é muito baixinha à noite.  Preferimos algo mais iluminado!!!;recepção;1
Localização maravilhosa, duas quadras da Times, perto de tudo, quase em frente ao terminal urbano, deste terminal você pode ir para todas as atrações, tem uma estação principal do metrô na rua do hotel, esquina com o prédio da New York Times. Quarto grande, banheiro grande, muito limpo, tem uma balada no terraço do hotel Sky Deck. Café da manhã típico (ovos, leite, cereais, sanduíches prontos, banana (verde)) e café Starbucks. Recomendo!;localização;1
Possui ótima localização, quase em frente a uma das principais estações de metrô, a Bastille. O quarto casal é bem pequeno, mas confortável. O ponto negativo é o banheiro que não possui divisão entre a privada e o chuveiro e também não existe suporte para a mangueira do chuveiro. É preciso segurar com uma mãe e tomar banho com a outra.;localização;1
Estivemos no Bellagio em lua de mel, o quarto foi virado para a fonte, inesquecível.  Sim, tem muita gente a visitar o hotel, mas já era de se esperar.  Serviço é cinco estrelas de uma atenção nunca vista.  Mesmo com 4000 quartos, tratam as pessoas com a maior das atenções.  Room Tip: Andar alto virado para a fonte, é sem duvida uma experiência inesquecível.;serviço;1
Hotel muito bem loclaizado. Em frente ao central park. Recomendo o quarto com vista para o parque. Um pouco mais caro, mas vale a Pena o investimento. Concierge fala portugues. Quarto amplo e confortavel. Decoração antiquada mas bem conservada. O banheiro precisa de uma reforma, mas nada que atrapalhe a estadia. Enfim, recomendo o hotel!;hotel;1
Passei a semana de 27/09/11 a 04/10/11 em Paris hospedado no Le Colbert. O Staff foi realmente muito atencioso e solicito. O hotel é aconchegante e tem uma localização privilegiada muito próximo a Notre Dame (menos de 5 min a pé) e ao Quartier Latin.   Café da manhã continental incluso em ambiente agradável com atendimento impecável.  Recomendo.  Marcio Amorim;café da manhã;1
Amei este hotel..Las Vegas é um sonho e todos os hoteis sao maravilhosos.....mas este aqui fica bem no inicio da Strip, perto do aeroporto (mas o barulho dos avioes nem chega perto do hotel). O hall do hotel é muito cheiroso, equipe muto atenciosa. Quarto amplo e cama muito confortavel..banheiro maravilhoso...  Room Tip: Pagar mais caro mas pegar quarto de frente para STRIP;aeroporto;0
Para quem quer ficar no hotel mais bem localizado em NY, este e o hotel. Bem na times square ele fica quase em frente a escada vermelha, os quartos sao enormes e muito confortável, nao contratei café da manha, mas em volta do hotel tem varias opções muito charmosas de breakfast.  Room Tip: Fiquei no lado esquerdo do hotel de frente pra times square.;quarto;1
Fantástico! Ficamos na HRH Tower e as suítes espaçosas, modernas e bem decoradas foram perfeitas para minha família. A área da piscina é linda e muito bem decorada. Além disso as áreas comuns tem música boa a qualquer hora do dia ou da noite.  Room Tip: Fique na HRH Tower, as suítes são novas e excelentes para famílias.;piscina;0
Ótimo hotel, simplesmente maravilhoso! quarto limpo e organizado, serviço excelente. Tivemos um problema na chegada, o banheiro estava entupido, informamos a recepção do hotel que logo enviou um senhor multi uso, com um carrinho e radio comunicador....super equipado, em segundos resolveu nosso problema. Estacionamento com valet cortesia. Por não ter casino, o hotel se torna mais privativo e tranquilo.;hotel;1
Estive la por quatro diase indico a todos. O hotel esta bem localizado em uma area muito tranquila e proxima dos pontos turisticos, com bons restaurantes e cafes proximos. Perto da estacao de metro. Recebemos um otimo atendimento de todos os funcionarios e dos donos que administram o hotel. Penso em ficar no mesmo hotel todas as vezes que for em Paris. E um excelente custo-beneficio.;atendimento;1
O hotel eh excelente! Ótima localização, perto dos melhores hotéis e balada. No entanto, a wifi eh péssima, nao tem no quarto e quase nao pega no lobby. Bem servido de opções para alimentação e a balada do hotel brand eh uma boa opção. Ponto negativo: o banheiro alaga no banho de chuveiro. Piscina muito boa e animada, com dj. Ambiente para jovens e familas. Mas no geral, melhor custo beneficio da cidade;localização;1
O quarto e as instalações são simples, o café da manhã tem boa variedade e o transfer é gratuito. Também consegui antecipar o check in, o que ajudou bastante. O atendimento é muito bom, foram muito atenciosos.;café da manhã;1
O hotel é excelente eu eu meu marido ficamos 17 noites .Os quartos são novos e a limpeza é impecável.Cama confortável,wi fi,banheiro excelente.Os recepcionistas são atenciosos e o hotel dispõe de muitos recursos.O café da manhã é muito bom, bagel,bolinhos,torradas e waffles.Sem contar a localização que é duas quadras da Times Square.Recomendadíssimo.;quarto;1
O hotel é muito luxuoso, o staff super atencioso e a localização não poderia ser melhor. Nosso quarto tinha uma vista maravilhosa para a Catedral de Saint Patrick. Há um único inconveniente: o frigobar possui sensores para cobrar automaticamente o consumo, então não se pode tocar em nada que não se consuma!!;localização;1
Conheci o Hotel pois fiz um evento no local onde é disponibilizado salas para tal fim. Acabei me hospedando ali mesmo.O Hotel é antigo, tem quantos, novos e antigos,O valor é muito bom, o café da manhã é ótimo, bem sortido, o local é de fácil acesso, fica em frente a rodoviária para quem chega de ônibus e quem precisa vir ou ir ao aeroporto, atravessa a rua e vai de metro até a estação aeroporto. Só não aconselho ir passear ao redor do hotel a pé pois é muito perigoso, mas tem shopping e bem pertinho que o valor de táxi será aproximadamente 10,00 reais, durante o dia é possível ir até o centro conhecer fazendo uma caminhada.;aeroporto;0
